Timestamp,BatchId,UserId,CurrentAlarm,MachineStatus,TotalProductCount,TotalPassCount,ProductDynamicWeight,OffsetPlus,OffsetMinus,CurrentWeight,CurrentWeightStatus,UnderWeightCount,OverWeightCount,DoubleCounts,BatchStatus,RSN,RSN_JSON,Status,SCPM_Code
2728,63060,0,3,84,82,1.698,0.076,0.085,1.534,2,0,0,2,1,2026-01-24 17:26:13,01010014PFV93X,"{""IRS_ID"": 743, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014PFV93X"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
3285,51711,0,2,85,83,1.237,0.056,0.192,1.563,2,0,0,2,1,2026-01-24 17:26:14,01010014PJSTAJ,"{""IRS_ID"": 522, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014PJSTAJ"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
8857,26694,0,0,86,83,1.542,0.186,0.078,1.462,1,1,0,2,1,2026-01-24 17:26:14,01010014PQ8QSP,"{""IRS_ID"": 476, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014PQ8QSP"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",FAIL,RM01
2007,16952,0,1,87,84,1.249,0.156,0.152,1.624,2,1,0,2,1,2026-01-24 17:26:15,01010014RWYHB4,"{""IRS_ID"": 650, ""IRS_ProductID"": 1, ""PM_GrossWeight"": 2, ""PM_MaxOffset"": 0.1, ""PM_MinOffset"": 0.1, ""IRS_PackSize"": """", ""IRS_BatchID"": 2, ""IRS_PhysicalLocation"": 3, ""IRS_CompanyID"": 1, ""IRS_RandomNo"": ""01010014RWYHB4"", ""IRS_ParentRandomNo"": """", ""BL_ExpDate"": ""2033-07-23T13:00:00.000Z"", ""IRS_ToSCP"": """", ""isExpired"": 0, ""_batch_index"": 1}",PASS,RM01
7582,10060,0,0,88,85,1.673,0.205,0.173,1.546,2,1,0,2,1,2026-01-24 17:26:15,,,PASS,RM01
5171,94751,0,2,89,86,1.612,0.104,0.154,1.422,2,1,0,2,1,2026-01-24 17:26:16,,,PASS,RM01
8560,17169,0,0,90,87,1.295,0.268,0.134,1.552,2,1,0,2,1,2026-01-24 17:26:16,,,PASS,RM01
1715,45988,0,0,91,88,1.668,0.291,0.229,1.368,2,1,0,2,1,2026-01-24 17:26:17,,,PASS,RM01
1713,43382,0,1,92,89,1.676,0.08,0.191,1.388,2,1,0,2,1,2026-01-24 17:26:18,,,PASS,RM01
6640,46959,0,2,93,90,1.745,0.056,0.137,1.7,2,1,0,2,1,2026-01-24 17:26:18,,,PASS,RM01
5089,23881,0,2,94,91,1.342,0.119,0.21,1.555,2,1,0,2,1,2026-01-24 17:26:19,,,PASS,RM01
4454,99353,0,2,95,92,1.788,0.218,0.279,1.52,2,1,0,2,1,2026-01-24 17:26:19,,,PASS,RM01
2207,70376,0,2,96,93,1.219,0.057,0.248,1.686,2,1,0,2,1,2026-01-24 17:26:20,,,PASS,RM01
2168,56572,0,2,97,94,1.76,0.173,0.119,1.442,2,1,0,2,1,2026-01-24 17:26:20,,,PASS,RM01
3964,46558,0,2,98,95,1.794,0.18,0.117,1.633,2,1,0,2,1,2026-01-24 17:26:21,,,PASS,RM01
8820,98690,0,0,99,96,1.674,0.236,0.217,1.377,2,1,0,2,1,2026-01-24 17:26:21,,,PASS,RM01
3474,81738,0,3,100,97,1.497,0.08,0.283,1.584,2,1,0,2,1,2026-01-24 17:26:22,,,PASS,RM01
2661,58569,0,1,101,97,1.702,0.064,0.279,1.308,1,2,0,2,1,2026-01-24 17:26:23,,,FAIL,RM01
4694,94943,0,2,102,98,1.451,0.124,0.136,1.417,2,2,0,2,1,2026-01-24 17:26:23,,,PASS,RM01
1112,98399,0,1,103,99,1.304,0.104,0.155,1.653,2,2,0,2,1,2026-01-24 17:26:24,,,PASS,RM01
8769,15524,0,3,104,100,1.429,0.062,0.269,1.363,2,2,0,2,1,2026-01-24 17:26:24,,,PASS,RM01
9545,73814,0,2,105,101,1.79,0.081,0.098,1.412,2,2,0,2,1,2026-01-24 17:26:25,,,PASS,RM01
8897,46498,0,1,106,102,1.612,0.065,0.278,1.597,2,2,0,2,1,2026-01-24 17:26:25,,,PASS,RM01
2976,35273,0,1,107,103,1.225,0.113,0.114,1.324,2,2,0,2,1,2026-01-24 17:26:26,,,PASS,RM01
7137,43709,0,1,108,104,1.227,0.071,0.225,1.454,2,2,0,2,1,2026-01-24 17:26:26,,,PASS,RM01
9064,15059,0,3,109,105,1.762,0.288,0.218,1.432,2,2,0,2,1,2026-01-24 17:26:27,,,PASS,RM01
4129,98597,0,2,110,106,1.46,0.066,0.091,1.317,2,2,0,2,1,2026-01-24 17:26:28,,,PASS,RM01
4762,20255,0,0,111,107,1.344,0.2,0.248,1.667,2,2,0,2,1,2026-01-24 17:26:28,,,PASS,RM01
2584,29707,0,1,112,108,1.792,0.185,0.215,1.371,2,2,0,2,1,2026-01-24 17:26:29,,,PASS,RM01
3079,63831,0,3,113,109,1.551,0.208,0.175,1.563,2,2,0,2,1,2026-01-24 17:26:29,,,PASS,RM01
9019,41217,0,3,114,110,1.283,0.274,0.289,1.302,2,2,0,2,1,2026-01-24 17:26:30,,,PASS,RM01
8969,22824,0,3,115,111,1.311,0.149,0.16,1.684,2,2,0,2,1,2026-01-24 17:26:30,,,PASS,RM01
6249,72142,0,2,116,112,1.311,0.159,0.181,1.344,2,2,0,2,1,2026-01-24 17:26:31,,,PASS,RM01
1205,58033,0,3,117,113,1.236,0.058,0.29,1.392,2,2,0,2,1,2026-01-24 17:26:31,,,PASS,RM01
4006,13388,0,2,118,114,1.785,0.172,0.1,1.507,2,2,0,2,1,2026-01-24 17:26:32,,,PASS,RM01
6208,83555,0,3,119,115,1.248,0.148,0.182,1.397,2,2,0,2,1,2026-01-24 17:26:33,,,PASS,RM01
5381,28569,0,3,120,116,1.254,0.069,0.119,1.565,2,2,0,2,1,2026-01-24 17:26:33,,,PASS,RM01
3233,53510,0,0,121,117,1.637,0.222,0.258,1.694,2,2,0,2,1,2026-01-24 17:26:34,,,PASS,RM01
2514,31682,0,3,122,118,1.351,0.251,0.144,1.577,2,2,0,2,1,2026-01-24 17:26:34,,,PASS,RM01
3060,33440,0,1,123,119,1.381,0.272,0.123,1.377,2,2,0,2,1,2026-01-24 17:26:35,,,PASS,RM01
4505,33618,0,1,124,120,1.401,0.225,0.063,1.336,2,2,0,2,1,2026-01-24 17:26:35,,,PASS,RM01
8295,14709,0,0,125,121,1.601,0.074,0.292,1.432,2,2,0,2,1,2026-01-24 17:26:36,,,PASS,RM01
6298,53154,0,3,126,122,1.659,0.078,0.287,1.49,2,2,0,2,1,2026-01-24 17:26:37,,,PASS,RM01
3736,80076,0,2,127,123,1.41,0.288,0.29,1.377,2,2,0,2,1,2026-01-24 17:26:37,,,PASS,RM01
7417,37412,0,0,128,124,1.755,0.22,0.116,1.459,2,2,0,2,1,2026-01-24 17:26:38,,,PASS,RM01
7758,17111,0,3,129,125,1.383,0.085,0.053,1.483,2,2,0,2,1,2026-01-24 17:26:38,,,PASS,RM01
9375,19804,0,2,130,125,1.396,0.064,0.144,1.489,3,2,1,2,1,2026-01-24 17:26:39,,,FAIL,RM01
7008,33595,0,2,131,126,1.435,0.088,0.104,1.444,2,2,1,2,1,2026-01-24 17:26:39,,,PASS,RM01
3795,67608,0,0,132,127,1.646,0.179,0.289,1.473,2,2,1,2,1,2026-01-24 17:26:40,,,PASS,RM01
7447,39488,0,3,133,128,1.389,0.083,0.241,1.488,2,2,1,2,1,2026-01-24 17:26:40,,,PASS,RM01
7040,95475,0,2,134,129,1.218,0.136,0.087,1.612,2,2,1,2,1,2026-01-24 17:26:41,,,PASS,RM01
8589,45077,0,3,135,130,1.247,0.195,0.268,1.505,2,2,1,2,1,2026-01-24 17:26:42,,,PASS,RM01
8941,77375,0,2,136,131,1.342,0.212,0.075,1.666,2,2,1,2,1,2026-01-24 17:26:42,,,PASS,RM01
1597,30069,0,3,137,132,1.746,0.161,0.075,1.353,2,2,1,2,1,2026-01-24 17:26:43,,,PASS,RM01
2296,17595,0,3,138,133,1.272,0.153,0.171,1.582,2,2,1,2,1,2026-01-24 17:26:43,,,PASS,RM01
7750,45329,0,1,139,134,1.689,0.083,0.288,1.468,2,2,1,2,1,2026-01-24 17:26:44,,,PASS,RM01
5427,32718,0,1,140,135,1.543,0.23,0.246,1.535,2,2,1,2,1,2026-01-24 17:26:44,,,PASS,RM01
5510,64033,0,2,141,136,1.716,0.131,0.07,1.597,2,2,1,2,1,2026-01-24 17:26:45,,,PASS,RM01
1507,46253,0,2,142,137,1.56,0.24,0.216,1.448,2,2,1,2,1,2026-01-24 17:26:45,,,PASS,RM01
1288,17329,0,3,143,138,1.533,0.147,0.187,1.399,2,2,1,2,1,2026-01-24 17:26:46,,,PASS,RM01
9024,90590,0,0,144,139,1.376,0.225,0.216,1.389,2,2,1,2,1,2026-01-24 17:26:47,,,PASS,RM01
2427,30832,0,1,145,139,1.217,0.09,0.206,1.481,1,3,1,2,1,2026-01-24 17:26:47,,,FAIL,RM01
8507,14959,0,1,146,140,1.662,0.253,0.138,1.384,2,3,1,2,1,2026-01-24 17:26:48,,,PASS,RM01
3244,66202,0,1,147,141,1.444,0.298,0.173,1.321,2,3,1,2,1,2026-01-24 17:26:48,,,PASS,RM01
4062,12109,0,2,148,142,1.696,0.174,0.266,1.319,2,3,1,2,1,2026-01-24 17:26:49,,,PASS,RM01
4958,57549,0,0,149,143,1.508,0.254,0.277,1.642,2,3,1,2,1,2026-01-24 17:26:49,,,PASS,RM01
4777,28133,0,1,150,144,1.243,0.165,0.122,1.445,2,3,1,2,1,2026-01-24 17:26:50,,,PASS,RM01
7076,19176,0,3,151,145,1.233,0.262,0.165,1.49,2,3,1,2,1,2026-01-24 17:26:50,,,PASS,RM01
8937,89654,0,3,152,146,1.377,0.155,0.196,1.375,2,3,1,2,1,2026-01-24 17:26:51,,,PASS,RM01
2569,33009,0,3,153,147,1.758,0.172,0.091,1.604,2,3,1,2,1,2026-01-24 17:26:52,,,PASS,RM01
6884,53663,0,1,154,148,1.588,0.091,0.131,1.43,2,3,1,2,1,2026-01-24 17:26:52,,,PASS,RM01
8686,78050,0,2,155,149,1.306,0.055,0.275,1.602,2,3,1,2,1,2026-01-24 17:26:53,,,PASS,RM01
2530,21552,0,1,156,150,1.4,0.248,0.284,1.682,2,3,1,2,1,2026-01-24 17:26:53,,,PASS,RM01
8425,14262,0,0,157,151,1.609,0.064,0.155,1.388,2,3,1,2,1,2026-01-24 17:26:54,,,PASS,RM01
4567,26648,0,2,158,152,1.304,0.14,0.079,1.409,2,3,1,2,1,2026-01-24 17:26:54,,,PASS,RM01
8367,20644,0,3,159,153,1.63,0.114,0.098,1.693,2,3,1,2,1,2026-01-24 17:26:55,,,PASS,RM01
7093,76837,0,0,160,154,1.382,0.267,0.266,1.421,2,3,1,2,1,2026-01-24 17:26:55,,,PASS,RM01
8425,65953,0,0,161,155,1.343,0.129,0.185,1.455,2,3,1,2,1,2026-01-24 17:26:56,,,PASS,RM01
7388,96346,0,2,162,156,1.4,0.29,0.124,1.428,2,3,1,2,1,2026-01-24 17:26:56,,,PASS,RM01
3398,11045,0,2,163,157,1.676,0.097,0.126,1.57,2,3,1,2,1,2026-01-24 17:26:57,,,PASS,RM01
8078,22766,0,2,164,158,1.575,0.292,0.115,1.435,2,3,1,2,1,2026-01-24 17:26:58,,,PASS,RM01
4332,37666,0,0,165,159,1.523,0.112,0.253,1.457,2,3,1,2,1,2026-01-24 17:26:58,,,PASS,RM01
8987,15323,0,0,166,160,1.571,0.172,0.159,1.488,2,3,1,2,1,2026-01-24 17:26:59,,,PASS,RM01
3336,20154,0,1,167,161,1.339,0.245,0.192,1.388,2,3,1,2,1,2026-01-24 17:26:59,,,PASS,RM01
9628,56206,0,2,168,162,1.296,0.134,0.29,1.495,2,3,1,2,1,2026-01-24 17:27:00,,,PASS,RM01
1523,90533,0,2,169,163,1.234,0.144,0.298,1.609,2,3,1,2,1,2026-01-24 17:27:00,,,PASS,RM01
8289,87973,0,1,170,164,1.425,0.173,0.16,1.358,2,3,1,2,1,2026-01-24 17:27:01,,,PASS,RM01
6244,37592,0,2,171,165,1.76,0.296,0.086,1.585,2,3,1,2,1,2026-01-24 17:27:02,,,PASS,RM01
2164,28764,0,0,172,166,1.792,0.076,0.103,1.341,2,3,1,2,1,2026-01-24 17:27:02,,,PASS,RM01
4498,13741,0,3,173,167,1.794,0.135,0.296,1.569,2,3,1,2,1,2026-01-24 17:27:03,,,PASS,RM01
2252,29432,0,0,174,168,1.407,0.114,0.211,1.429,2,3,1,2,1,2026-01-24 17:27:03,,,PASS,RM01
1411,75539,0,3,175,168,1.74,0.149,0.241,1.423,1,4,1,2,1,2026-01-24 17:27:04,,,FAIL,RM01
2151,80843,0,0,176,169,1.788,0.163,0.105,1.677,2,4,1,2,1,2026-01-24 17:27:04,,,PASS,RM01
5739,75868,0,3,177,170,1.249,0.216,0.174,1.573,2,4,1,2,1,2026-01-24 17:27:05,,,PASS,RM01
7955,10320,0,0,178,171,1.759,0.178,0.14,1.672,2,4,1,2,1,2026-01-24 17:27:05,,,PASS,RM01
4455,28466,0,2,179,172,1.681,0.116,0.106,1.54,2,4,1,2,1,2026-01-24 17:27:06,,,PASS,RM01
8073,82294,0,1,180,173,1.714,0.211,0.139,1.504,2,4,1,2,1,2026-01-24 17:27:06,,,PASS,RM01
9616,85973,0,1,181,174,1.393,0.074,0.195,1.337,2,4,1,2,1,2026-01-24 17:27:07,,,PASS,RM01
3045,49799,0,1,182,175,1.31,0.056,0.188,1.646,2,4,1,2,1,2026-01-24 17:27:08,,,PASS,RM01
9462,25716,0,1,183,176,1.6,0.16,0.257,1.542,2,4,1,2,1,2026-01-24 17:27:08,,,PASS,RM01
9738,63166,0,1,184,177,1.643,0.086,0.143,1.355,2,4,1,2,1,2026-01-24 17:27:09,,,PASS,RM01
4040,78836,0,3,185,178,1.611,0.222,0.119,1.698,2,4,1,2,1,2026-01-24 17:27:09,,,PASS,RM01
4768,68058,0,2,186,179,1.374,0.161,0.207,1.513,2,4,1,2,1,2026-01-24 17:27:10,,,PASS,RM01
1800,82973,0,2,187,180,1.257,0.288,0.272,1.496,2,4,1,2,1,2026-01-24 17:27:10,,,PASS,RM01
9506,21686,0,1,188,181,1.663,0.087,0.06,1.514,2,4,1,2,1,2026-01-24 17:27:11,,,PASS,RM01
9768,31297,0,1,189,182,1.298,0.104,0.111,1.342,2,4,1,2,1,2026-01-24 17:27:11,,,PASS,RM01
2911,33414,0,2,190,183,1.334,0.221,0.214,1.681,2,4,1,2,1,2026-01-24 17:27:12,,,PASS,RM01
4092,14274,0,2,191,184,1.436,0.186,0.211,1.594,2,4,1,2,1,2026-01-24 17:27:12,,,PASS,RM01
2312,54702,0,3,192,185,1.297,0.072,0.06,1.494,2,4,1,2,1,2026-01-24 17:27:13,,,PASS,RM01
6665,79403,0,2,193,186,1.254,0.051,0.132,1.395,2,4,1,2,1,2026-01-24 17:27:14,,,PASS,RM01
7381,86982,0,2,194,187,1.532,0.17,0.294,1.521,2,4,1,2,1,2026-01-24 17:27:14,,,PASS,RM01
6038,72645,0,1,195,188,1.796,0.255,0.177,1.347,2,4,1,2,1,2026-01-24 17:27:15,,,PASS,RM01
6534,28358,0,1,196,189,1.64,0.205,0.072,1.693,2,4,1,2,1,2026-01-24 17:27:15,,,PASS,RM01
5524,85018,0,3,197,190,1.265,0.285,0.207,1.487,2,4,1,2,1,2026-01-24 17:27:16,,,PASS,RM01
5103,24611,0,1,198,191,1.553,0.074,0.154,1.333,2,4,1,2,1,2026-01-24 17:27:16,,,PASS,RM01
4830,64224,0,0,199,192,1.552,0.144,0.21,1.331,2,4,1,2,1,2026-01-24 17:27:17,,,PASS,RM01
7262,59231,0,2,200,193,1.753,0.076,0.25,1.698,2,4,1,2,1,2026-01-24 17:27:17,,,PASS,RM01
2186,85431,0,0,201,194,1.392,0.231,0.175,1.341,2,4,1,2,1,2026-01-24 17:27:18,,,PASS,RM01
3646,14804,0,2,202,195,1.654,0.103,0.169,1.566,2,4,1,2,1,2026-01-24 17:27:19,,,PASS,RM01
9472,52654,0,0,203,195,1.606,0.154,0.281,1.602,1,5,1,2,1,2026-01-24 17:27:19,,,FAIL,RM01
6231,37758,0,1,204,196,1.332,0.199,0.066,1.383,2,5,1,2,1,2026-01-24 17:27:20,,,PASS,RM01
4353,68452,0,1,205,196,1.687,0.138,0.269,1.398,4,5,1,3,1,2026-01-24 17:27:20,,,FAIL,RM01
2394,31715,0,3,206,197,1.644,0.06,0.256,1.418,2,5,1,3,1,2026-01-24 17:27:21,,,PASS,RM01
2458,33031,0,1,207,198,1.689,0.266,0.291,1.683,2,5,1,3,1,2026-01-24 17:27:21,,,PASS,RM01
1570,79052,0,0,208,199,1.572,0.164,0.062,1.533,2,5,1,3,1,2026-01-24 17:27:22,,,PASS,RM01
9382,58783,0,3,209,200,1.464,0.153,0.102,1.483,2,5,1,3,1,2026-01-24 17:27:22,,,PASS,RM01
7733,56754,0,1,210,201,1.704,0.258,0.293,1.501,2,5,1,3,1,2026-01-24 17:27:23,,,PASS,RM01
7928,16590,0,1,211,202,1.379,0.159,0.224,1.363,2,5,1,3,1,2026-01-24 17:27:24,,,PASS,RM01
8470,89311,0,0,212,203,1.553,0.202,0.244,1.694,2,5,1,3,1,2026-01-24 17:27:24,,,PASS,RM01
1724,43520,0,2,213,204,1.669,0.061,0.071,1.464,2,5,1,3,1,2026-01-24 17:27:25,,,PASS,RM01
2285,42540,0,2,214,205,1.424,0.201,0.188,1.337,2,5,1,3,1,2026-01-24 17:27:25,,,PASS,RM01
9043,28849,0,1,215,206,1.444,0.097,0.119,1.501,2,5,1,3,1,2026-01-24 17:27:26,,,PASS,RM01
3909,96175,0,3,216,207,1.44,0.249,0.086,1.636,2,5,1,3,1,2026-01-24 17:27:26,,,PASS,RM01
9985,41633,0,3,217,208,1.494,0.074,0.274,1.396,2,5,1,3,1,2026-01-24 17:27:27,,,PASS,RM01
7761,67302,0,1,218,209,1.409,0.192,0.091,1.419,2,5,1,3,1,2026-01-24 17:27:27,,,PASS,RM01
5713,12130,0,2,219,210,1.671,0.223,0.182,1.385,2,5,1,3,1,2026-01-24 17:27:28,,,PASS,RM01
3577,87783,0,2,220,211,1.331,0.061,0.219,1.536,2,5,1,3,1,2026-01-24 17:27:28,,,PASS,RM01
2865,78869,0,0,221,212,1.513,0.097,0.283,1.379,2,5,1,3,1,2026-01-24 17:27:29,,,PASS,RM01
1909,72455,0,2,222,213,1.617,0.216,0.06,1.557,2,5,1,3,1,2026-01-24 17:27:30,,,PASS,RM01
5012,97913,0,0,223,214,1.571,0.156,0.246,1.53,2,5,1,3,1,2026-01-24 17:27:30,,,PASS,RM01
2300,58361,0,1,224,215,1.245,0.178,0.075,1.521,2,5,1,3,1,2026-01-24 17:27:31,,,PASS,RM01
1729,68124,0,0,225,216,1.496,0.112,0.135,1.534,2,5,1,3,1,2026-01-24 17:27:31,,,PASS,RM01
2401,69862,0,2,226,217,1.753,0.14,0.21,1.467,2,5,1,3,1,2026-01-24 17:27:32,,,PASS,RM01
3137,56650,0,0,227,218,1.697,0.156,0.214,1.417,2,5,1,3,1,2026-01-24 17:27:32,,,PASS,RM01
7868,13983,0,1,228,219,1.48,0.131,0.084,1.452,2,5,1,3,1,2026-01-24 17:27:33,,,PASS,RM01
8412,98147,0,3,229,220,1.444,0.067,0.089,1.461,2,5,1,3,1,2026-01-24 17:27:34,,,PASS,RM01
7039,25398,0,2,230,221,1.785,0.182,0.116,1.617,2,5,1,3,1,2026-01-24 17:27:34,,,PASS,RM01
3080,24115,0,3,231,222,1.335,0.265,0.264,1.359,2,5,1,3,1,2026-01-24 17:27:35,,,PASS,RM01
4935,63280,0,3,232,223,1.446,0.232,0.155,1.597,2,5,1,3,1,2026-01-24 17:27:35,,,PASS,RM01
9963,30245,0,1,233,224,1.613,0.11,0.164,1.646,2,5,1,3,1,2026-01-24 17:27:36,,,PASS,RM01
9860,41499,0,3,234,225,1.343,0.148,0.234,1.621,2,5,1,3,1,2026-01-24 17:27:36,,,PASS,RM01
4906,33653,0,3,235,226,1.483,0.052,0.182,1.584,2,5,1,3,1,2026-01-24 17:27:37,,,PASS,RM01
1601,86986,0,0,236,227,1.52,0.239,0.253,1.377,2,5,1,3,1,2026-01-24 17:27:37,,,PASS,RM01
9785,17952,0,2,237,228,1.474,0.106,0.063,1.566,2,5,1,3,1,2026-01-24 17:27:38,,,PASS,RM01
4794,52601,0,2,238,229,1.552,0.186,0.1,1.353,2,5,1,3,1,2026-01-24 17:27:39,,,PASS,RM01
3348,74962,0,3,239,230,1.425,0.053,0.299,1.364,2,5,1,3,1,2026-01-24 17:27:39,,,PASS,RM01
8237,72693,0,3,240,231,1.631,0.236,0.2,1.598,2,5,1,3,1,2026-01-24 17:27:40,,,PASS,RM01
6814,35770,0,0,241,232,1.458,0.168,0.283,1.415,2,5,1,3,1,2026-01-24 17:27:40,,,PASS,RM01
9875,71927,0,2,242,233,1.41,0.238,0.129,1.513,2,5,1,3,1,2026-01-24 17:27:41,,,PASS,RM01
5863,53941,0,1,243,234,1.398,0.248,0.171,1.673,2,5,1,3,1,2026-01-24 17:27:41,,,PASS,RM01
1166,96706,0,3,244,234,1.336,0.195,0.245,1.34,4,5,1,4,1,2026-01-24 17:27:42,,,FAIL,RM01
9118,15308,0,2,245,235,1.298,0.11,0.219,1.449,2,5,1,4,1,2026-01-24 17:27:42,,,PASS,RM01
6361,31080,0,0,246,236,1.25,0.267,0.112,1.588,2,5,1,4,1,2026-01-24 17:27:43,,,PASS,RM01
4074,69564,0,0,247,237,1.68,0.266,0.271,1.596,2,5,1,4,1,2026-01-24 17:27:43,,,PASS,RM01
5014,27224,0,1,248,238,1.774,0.238,0.127,1.46,2,5,1,4,1,2026-01-24 17:27:44,,,PASS,RM01
9856,88716,0,0,249,239,1.437,0.099,0.1,1.564,2,5,1,4,1,2026-01-24 17:27:45,,,PASS,RM01
5214,55762,0,3,250,240,1.249,0.052,0.162,1.603,2,5,1,4,1,2026-01-24 17:27:45,,,PASS,RM01
9903,56822,0,1,251,241,1.765,0.248,0.06,1.399,2,5,1,4,1,2026-01-24 17:27:46,,,PASS,RM01
3080,28446,0,1,252,242,1.646,0.108,0.173,1.55,2,5,1,4,1,2026-01-24 17:27:46,,,PASS,RM01
6053,59435,0,2,253,242,1.725,0.27,0.129,1.301,1,6,1,4,1,2026-01-24 17:27:47,,,FAIL,RM01
4828,73010,0,0,254,243,1.269,0.271,0.227,1.51,2,6,1,4,1,2026-01-24 17:27:47,,,PASS,RM01
4384,80159,0,2,255,244,1.67,0.272,0.123,1.531,2,6,1,4,1,2026-01-24 17:27:48,,,PASS,RM01
7265,38201,0,0,256,245,1.656,0.215,0.195,1.608,2,6,1,4,1,2026-01-24 17:27:48,,,PASS,RM01
8602,18936,0,0,257,246,1.555,0.081,0.118,1.423,2,6,1,4,1,2026-01-24 17:27:49,,,PASS,RM01
4217,75360,0,1,258,247,1.423,0.242,0.226,1.332,2,6,1,4,1,2026-01-24 17:27:50,,,PASS,RM01
6727,38824,0,2,259,248,1.468,0.217,0.205,1.49,2,6,1,4,1,2026-01-24 17:27:50,,,PASS,RM01
3808,14996,0,1,260,249,1.692,0.237,0.223,1.604,2,6,1,4,1,2026-01-24 17:27:51,,,PASS,RM01
3947,62737,0,3,261,250,1.552,0.144,0.254,1.697,2,6,1,4,1,2026-01-24 17:27:51,,,PASS,RM01
9300,78075,0,0,262,251,1.592,0.234,0.13,1.647,2,6,1,4,1,2026-01-24 17:27:52,,,PASS,RM01
4876,20389,0,1,263,252,1.241,0.268,0.08,1.533,2,6,1,4,1,2026-01-24 17:27:52,,,PASS,RM01
2094,10968,0,1,264,253,1.661,0.154,0.227,1.62,2,6,1,4,1,2026-01-24 17:27:53,,,PASS,RM01
2513,41860,0,0,265,254,1.393,0.16,0.237,1.563,2,6,1,4,1,2026-01-24 17:27:53,,,PASS,RM01
5011,39322,0,3,266,255,1.761,0.057,0.284,1.444,2,6,1,4,1,2026-01-24 17:27:54,,,PASS,RM01
1336,63291,0,3,267,256,1.402,0.257,0.1,1.38,2,6,1,4,1,2026-01-24 17:27:55,,,PASS,RM01
3991,85122,0,1,268,256,1.332,0.236,0.199,1.544,1,7,1,4,1,2026-01-24 17:27:55,,,FAIL,RM01
5547,12830,0,2,269,257,1.671,0.166,0.159,1.628,2,7,1,4,1,2026-01-24 17:27:56,,,PASS,RM01
4561,92183,0,3,270,257,1.254,0.103,0.186,1.595,1,8,1,4,1,2026-01-24 17:27:56,,,FAIL,RM01
8664,21549,0,0,271,258,1.365,0.272,0.294,1.41,2,8,1,4,1,2026-01-24 17:27:57,,,PASS,RM01
1848,19537,0,0,272,259,1.554,0.293,0.249,1.607,2,8,1,4,1,2026-01-24 17:27:57,,,PASS,RM01
4597,59131,0,0,273,260,1.731,0.282,0.283,1.497,2,8,1,4,1,2026-01-24 17:27:58,,,PASS,RM01
6254,60680,0,1,274,261,1.725,0.255,0.225,1.614,2,8,1,4,1,2026-01-24 17:27:58,,,PASS,RM01
6546,89897,0,1,275,262,1.343,0.164,0.064,1.461,2,8,1,4,1,2026-01-24 17:27:59,,,PASS,RM01
7338,72339,0,1,276,263,1.607,0.205,0.281,1.662,2,8,1,4,1,2026-01-24 17:27:59,,,PASS,RM01
8214,19382,0,1,277,263,1.605,0.235,0.123,1.496,4,8,1,5,1,2026-01-24 17:28:00,,,FAIL,RM01
5888,26914,0,1,278,264,1.524,0.211,0.215,1.419,2,8,1,5,1,2026-01-24 17:28:01,,,PASS,RM01
9258,46506,0,3,279,265,1.642,0.172,0.269,1.52,2,8,1,5,1,2026-01-24 17:28:01,,,PASS,RM01
9036,75647,0,0,280,266,1.283,0.187,0.246,1.34,2,8,1,5,1,2026-01-24 17:28:02,,,PASS,RM01
6367,89013,0,2,281,267,1.569,0.081,0.284,1.364,2,8,1,5,1,2026-01-24 17:28:02,,,PASS,RM01
9910,86485,0,1,282,268,1.559,0.122,0.222,1.696,2,8,1,5,1,2026-01-24 17:28:03,,,PASS,RM01
2723,43796,0,0,283,269,1.419,0.108,0.221,1.665,2,8,1,5,1,2026-01-24 17:28:03,,,PASS,RM01
6469,88385,0,3,284,270,1.677,0.194,0.121,1.607,2,8,1,5,1,2026-01-24 17:28:04,,,PASS,RM01
5169,82254,0,1,285,271,1.703,0.206,0.231,1.572,2,8,1,5,1,2026-01-24 17:28:05,,,PASS,RM01
